###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
60760.088518 -19.353  0.400   -66   26 o  0   3.13 266.37407 -29.31596  6156.84  1962.79 2.14 2.05 -47.4 -0.491 18.80 20.24 03a60760o0793o
60760.095298 -19.262  0.414   -72   30 o  0   4.08 266.37407 -29.31596  6214.85  2041.61 2.15 2.02 -50.7 -0.484 18.80 20.26 03a60760o0808o
60760.103798 -19.343  0.491   -66   33 o  0   3.78 266.37407 -29.31596  6239.02  1925.45 2.23 2.07 -51.1 -0.484 18.81 20.28 03a60760o0826o
60762.327694 -18.610  0.169  -131   22 c  0   1.72 266.37407 -29.31596  7749.20  7582.13 2.88 2.48 -67.0 -0.426 18.72 21.22 04a60762o0661c
60762.330875 -18.680  0.215  -122   26 c  0   1.60 266.37407 -29.31596  7728.56  7544.23 3.11 2.73 -67.9 -0.415 18.72 21.21 04a60762o0668c
60762.344145 -18.564  0.143  -136   20 c  0   2.15 266.37407 -29.31596  7789.24  7622.99 2.96 2.53 -67.3 -0.420 18.78 21.24 04a60762o0694c
60762.347371 -18.788  0.221  -111   24 c  0   1.98 266.37407 -29.31596  7805.69  7506.76 2.99 2.58 -64.3 -0.416 18.74 21.20 04a60762o0701c
60763.082348 -19.273  0.627   -71   44 o  0   1.71 266.37407 -29.31596  7689.36  7616.42 2.32 1.98 -50.6 -0.453 18.71 20.66 03a60763o0731o
60763.084157 -19.053  0.402   -87   35 o  0   2.03 266.37407 -29.31596  7669.61  7577.86 2.25 1.97 -50.7 -0.455 18.74 20.64 03a60763o0735o
60763.089580 -18.882  0.246  -102   25 o  0   4.85 266.37407 -29.31596  7731.10  7654.90 2.31 1.97 -50.9 -0.468 18.70 20.65 03a60763o0747o
60763.097244 -19.039  0.281   -88   25 o  0   6.47 266.37407 -29.31596  7753.83  7539.55 2.32 2.00 -50.1 -0.452 18.73 20.66 03a60763o0762o
60764.050044 -19.123  0.321   -81   26 o  0   3.00 266.37407 -29.31596  4119.82  3503.96 2.18 2.05 -79.5 -0.514 18.94 20.40 03a60764o0712o
60764.052322 -19.064  0.256   -86   22 o  0   3.92 266.37407 -29.31596  4098.46  3466.98 2.17 1.90 -63.1 -0.491 18.89 20.40 03a60764o0717o
60764.058446 -19.254  0.333   -72   24 o  0   6.64 266.37407 -29.31596  4156.93  3545.71 2.17 1.96 -65.2 -0.494 18.86 20.40 03a60764o0730o
60764.079329 -19.743  0.555   -46   26 o  0   3.63 266.37407 -29.31596  4184.56  3428.85 2.15 2.01 -60.7 -0.502 18.93 20.35 03a60764o0774o
60765.320319 -20.879  1.074   -16   17 c  0   0.88 266.37407 -29.31596  4079.35  3553.72 2.11 2.02  59.5 -0.455 19.28 20.96 04a60765o0728c
60765.322128 -19.986  0.394   -37   14 c  0   1.36 266.37407 -29.31596  4058.99  3514.78 2.10 2.01  74.5 -0.453 19.29 20.96 04a60765o0732c
60765.325843 -20.834  0.947   -17   16 c  0   1.17 266.37407 -29.31596  4117.09  3592.94 2.11 2.00  79.7 -0.402 19.22 20.91 04a60765o0740c
60765.335663 -19.724  0.316   -47   15 c  0   0.96 266.37407 -29.31596  4133.82  3478.17 2.19 2.12  66.5 -0.464 19.28 20.98 04a60765o0761c
60766.318009 -21.739  2.435    -7   18 c  0   1.33 266.37407 -29.31596  1699.93  7405.37 2.53 2.09 -79.9 -0.390 19.07 20.55 04a60766o0737c
60766.319812 -20.015  0.543   -36   20 c  0   1.24 266.37407 -29.31596  1699.91  7405.54 2.56 2.04 -81.9 -0.434 19.17 20.60 04a60766o0741c
60766.323030 -19.970  0.549   -37   20 c  0   0.80 266.37407 -29.31596  1681.91  7366.78 2.53 2.02 -80.7 -0.437 19.14 20.62 04a60766o0748c
60766.326470 -19.483  0.329   -58   19 c  0   1.33 266.37407 -29.31596  1739.76  7445.51 2.56 2.04 -81.8 -0.446 19.16 20.63 04a60766o0755c
60766.336499 -20.070  0.457   -34   16 c  0   1.59 266.37407 -29.31596  1757.41  7330.15 2.46 2.01 -82.2 -0.431 19.21 20.67 04a60766o0776c
60769.318371 -19.971  0.434   -37   16 c  0   1.54 266.37407 -29.31596  8112.64  3803.28 2.59 2.33 -38.2 -0.365 18.93 20.74 04a60769o0413c
60769.320299 -18.854  0.164  -104   17 c  0   2.16 266.37407 -29.31596  8093.38  3764.04 2.93 2.66 -61.6 -0.343 18.95 20.75 04a60769o0417c
60769.323609 -18.908  0.177   -99   18 c  0   2.06 266.37407 -29.31596  8151.79  3840.68 2.75 2.53 -49.4 -0.358 18.97 20.77 04a60769o0424c
60769.345024 -19.521  0.324   -56   18 c  0   1.41 266.37407 -29.31596  8168.13  3729.65 2.64 2.37 -40.8 -0.366 19.02 20.80 04a60769o0468c
60770.320359 -19.179  0.189   -77   15 c  0   2.78 266.37407 -29.31596  3254.79  9654.90 3.22 2.28 -79.2 -0.361 19.07 20.75 04a60770o0743c
60770.324123 -18.820  0.151  -108   16 c  0   2.05 266.37407 -29.31596  3235.45  9616.23 3.22 2.19 -77.7 -0.359 19.03 20.76 04a60770o0750c
60770.327748 -19.184  0.214   -77   16 c  0   1.55 266.37407 -29.31596  3295.28  9694.98 3.03 2.06 -77.8 -0.373 19.11 20.77 04a60770o0758c
60770.333186 -20.469  0.806   -24   19 c  0   1.12 266.37407 -29.31596  3314.63  9578.26 2.97 2.04 -76.1 -0.381 19.14 20.79 04a60770o0770c
60773.303722 -19.538  0.323   -56   18 c  0   1.25 266.37407 -29.31596  5243.31  9550.37 2.94 2.03 -75.5 -0.391 19.09 21.29 04a60773o0702c
60773.305545 -19.964  0.455   -38   17 c  0   1.34 266.37407 -29.31596  5222.93  9511.98 2.85 2.00 -75.2 -0.399 19.04 21.33 04a60773o0706c
60773.308375 -19.907  0.454   -40   18 c  0   1.24 266.37407 -29.31596  5283.87  9590.20 2.96 2.02 -75.0 -0.395 19.08 21.34 04a60773o0712c
60773.313851 -20.230  0.601   -29   18 c  0   1.77 266.37407 -29.31596  5300.03  9473.69 2.92 2.04 -74.8 -0.398 19.05 21.34 04a60773o0724c
60774.266688 -18.297  0.213  -174   37 o  0   4.68 266.37407 -29.31596  9723.23  7436.91 2.59 2.37 -59.9 -0.433 17.94 20.21 04a60774o0645o
60774.269888 -18.977  0.464   -93   43 o  0   2.21 266.37407 -29.31596  9702.22  7399.35 2.50 2.29 -57.9 -0.445 18.09 20.24 04a60774o0652o
60774.283446 -18.728  0.349  -117   41 o  0   3.02 266.37407 -29.31596  9762.84  7478.40 2.61 2.35 -65.2 -0.471 17.94 20.31 04a60774o0679o
60774.288612 -18.061  0.192  -217   42 o  0   3.15 266.37407 -29.31596  9780.00  7363.70 2.71 2.47 -52.4 -0.431 17.98 20.35 04a60774o0690o
60777.303384 -19.116  0.402   -82   33 o  0   3.35 266.37407 -29.31596  1991.28  1691.75 2.25 1.90  47.2 -0.425 18.42 19.07 04a60777o0653o
60777.305249 -19.040  0.327   -88   29 o  0   3.15 266.37407 -29.31596  1972.79  1652.89 2.28 1.92  46.7 -0.423 18.35 19.05 04a60777o0657o
60777.310654 -21.221  3.046   -12   36 o  0   4.35 266.37407 -29.31596  2032.93  1733.37 2.27 1.92  46.2 -0.425 18.35 19.08 04a60777o0667o
60777.315942 -18.979  0.479   -93   44 o  0   1.90 266.37407 -29.31596  2049.34  1616.77 2.22 1.91  43.7 -0.426 18.35 19.09 04a60777o0678o
60778.274195 -19.113  0.569   -82   47 o  0   2.62 266.37407 -29.31596  7607.13  5646.20 2.53 2.22 -55.8 -0.419 17.98 18.81 04a60778o0669o
60778.276024 -19.695  0.805   -48   39 o  0   2.97 266.37407 -29.31596  7586.05  5608.20 2.53 2.26 -63.0 -0.415 17.97 18.85 04a60778o0673o
60778.278818 -18.488  0.364  -146   53 o  0   2.69 266.37407 -29.31596  7644.87  5684.85 2.68 2.35 -56.1 -0.426 17.94 18.91 04a60778o0679o
60778.283919 -18.511  0.402  -143   58 o  0   2.00 266.37407 -29.31596  7664.14  5569.99 2.66 2.34 -59.7 -0.419 17.93 18.94 04a60778o0690o
60785.380100 -20.066  1.093   -34   37 o  0   1.43 266.37407 -29.31596  4771.96  2844.34 2.19 2.14  83.5 -0.454 18.24 19.01 04a60785o0595o
60785.382900 -20.588  1.986   -21   42 o  0   0.93 266.37407 -29.31596  4790.51  2883.54 2.15 2.09 -72.0 -0.459 18.17 19.00 04a60785o0601o
60785.388029 -18.720  0.339  -118   40 o  0   1.29 266.37407 -29.31596  4732.59  2806.13 2.25 2.22  69.5 -0.456 18.22 18.99 04a60785o0612o
60785.399036 -19.625  0.844   -51   43 o  0   0.84 266.37407 -29.31596  4713.37  2923.75 2.21 2.11  80.3 -0.455 18.31 19.24 04a60785o0635o
60786.290560 -18.436  0.215  -153   33 o  0   4.93 266.37407 -29.31596  7997.78  1867.54 2.55 2.46 -44.3 -0.381 18.46 19.80 04a60786o0716o
60786.293797 -19.189  0.437   -77   34 o  0   3.56 266.37407 -29.31596  7979.96  1829.44 2.46 2.37 -50.4 -0.390 18.46 19.81 04a60786o0723o
60786.300309 -18.322  0.174  -170   30 o  0   3.81 266.37407 -29.31596  8035.75  1906.60 2.47 2.39 -47.6 -0.389 18.43 19.78 04a60786o0737o
60786.305858  17.389  0.085   402   34 o  0  12.86 266.37407 -29.31596  8055.92  1790.11 2.50 2.43 -51.6 -0.379 18.47 19.77 04a60786o0749o
60789.271853 -19.794  0.649   -44   28 o  0   5.37 266.37407 -29.31596  1520.07  5470.31 2.23 2.00  83.4 -0.417 18.75 20.49 04a60789o0677o
60789.275058 -19.185  0.306   -77   24 o  0   3.80 266.37407 -29.31596  1501.37  5431.86 2.23 1.97  81.5 -0.421 18.71 20.48 04a60789o0684o
60789.278223 -19.681  0.420   -49   20 o  0   3.79 266.37407 -29.31596  1560.68  5510.08 2.17 1.97  81.3 -0.423 18.76 20.48 04a60789o0691o
60789.283888 -19.040  0.280   -88   25 o  0   3.72 266.37407 -29.31596  1577.01  5393.73 2.25 2.00  81.2 -0.415 18.79 20.54 04a60789o0703o
60790.276622 -19.649  0.489   -50   24 o  0   3.07 266.37407 -29.31596  3900.93  1616.00 2.14 1.99  50.1 -0.458 18.82 20.59 04a60790o0688o
60790.282151 -18.768  0.216  -113   24 o  0   8.63 266.37407 -29.31596  3884.16  1577.51 2.20 2.02  43.0 -0.467 18.86 20.61 04a60790o0698o
60790.284020 -19.082  0.414   -85   35 o  0   2.22 266.37407 -29.31596  3939.04  1655.97 2.15 1.99  50.7 -0.465 18.80 20.58 04a60790o0702o
60790.290877 -19.786  0.596   -44   26 o  0   2.48 266.37407 -29.31596  3957.73  1540.20 2.12 1.95  58.2 -0.471 18.81 20.57 04a60790o0717o
60791.021224 -19.503  0.237   -57   14 c  0   1.67 266.37407 -29.31596  4003.31  1564.76 2.31 2.17 -55.0 -0.422 19.37 21.01 03a60791o0689c
60791.024449 -20.088  0.555   -34   19 c  0   0.78 266.37407 -29.31596  3986.52  1525.87 2.30 2.17 -53.7 -0.427 19.38 21.00 03a60791o0696c
60791.029418 -22.368  3.900    -4   16 c  0   1.17 266.37407 -29.31596  4042.22  1606.31 2.27 2.12 -53.1 -0.430 19.38 20.99 03a60791o0707c
60791.034478 -23.121  8.600    -2   18 c  0   1.14 266.37407 -29.31596  4066.63  1489.19 2.27 2.12 -47.9 -0.428 19.41 20.98 03a60791o0718c
60792.013505 -19.491  0.352   -58   20 c  0   1.19 266.37407 -29.31596  9116.10  9373.65 2.65 2.26 -57.7 -0.419 18.94 21.16 03a60792o0684c
60792.015842 -20.382  0.625   -26   16 c  0   1.49 266.37407 -29.31596  9096.58  9335.44 2.65 2.27 -56.5 -0.413 18.98 21.16 03a60792o0689c
60792.020412 -21.155  1.306   -12   16 c  0   1.59 266.37407 -29.31596  9155.93  9415.49 2.61 2.21 -55.3 -0.424 18.89 21.17 03a60792o0699c
60792.027486 -20.051  0.442   -35   15 c  0   1.62 266.37407 -29.31596  9177.96  9298.10 2.63 2.29 -50.7 -0.416 18.91 21.16 03a60792o0714c
60793.269885 -18.975  0.498   -93   46 o  0   2.37 266.37407 -29.31596  9217.68  9313.37 2.54 2.12 -77.8 -0.468 18.19 21.04 04a60793o0669o
60793.271701 -18.491  0.249  -146   36 o  0   5.17 266.37407 -29.31596  9196.56  9274.96 2.56 2.17 -74.5 -0.465 18.23 21.09 04a60793o0673o
60793.274434 -18.364  0.277  -164   45 o  0   1.94 266.37407 -29.31596  9256.14  9352.54 2.51 2.15 -71.7 -0.467 18.09 21.13 04a60793o0679o
60793.281782 -18.531  0.228  -140   32 o  0   5.03 266.37407 -29.31596  9273.69  9236.30 2.50 2.18 -70.3 -0.479 18.04 21.15 04a60793o0695o
60794.244862 -18.777  0.220  -112   25 o  0   6.21 266.37407 -29.31596  3730.93  5871.37 2.38 2.06 -75.0 -0.439 18.74 20.34 04a60794o0630o
60794.247140 -18.650  0.213  -126   27 o  0   3.06 266.37407 -29.31596  3710.46  5832.94 2.34 2.08 -71.6 -0.428 18.76 20.32 04a60794o0635o
60794.250750 -19.173  0.245   -78   19 o  0   8.78 266.37407 -29.31596  3768.85  5910.65 2.26 2.00 -72.3 -0.444 18.79 20.33 04a60794o0643o
60794.256190 -18.914  0.398   -99   39 o  0   1.82 266.37407 -29.31596  3787.97  5795.70 2.31 1.99 -72.0 -0.445 18.79 20.33 04a60794o0655o
60794.422114 -18.832  0.350  -106   37 o  0   1.11 266.37407 -29.31596  6812.16  4704.27 2.40 2.15 -60.7 -0.432 18.60 19.92 04a60794o1005o
60797.259991 -18.785  0.411  -111   46 o  0   3.79 266.37407 -29.31596  3835.08  7810.25 2.48 1.91 -76.5 -0.433 18.29 19.25 04a60797o0595o
60797.261799 -18.477  0.306  -148   45 o  0   2.01 266.37407 -29.31596  3814.63  7771.64 2.48 1.98 -72.1 -0.435 18.25 19.22 04a60797o0599o
60797.264989 -19.221  0.724   -74   54 o  0   0.88 266.37407 -29.31596  3872.58  7849.19 2.39 1.90 -72.8 -0.429 18.25 19.18 04a60797o0606o
60797.270469 -18.614  0.399  -130   52 o  0   1.72 266.37407 -29.31596  3891.80  7733.64 2.43 1.95 -71.6 -0.441 18.21 19.09 04a60797o0618o
60798.190255 -17.846  0.096  -264   25 o  0   7.50 266.37407 -29.31596  6200.13  3917.83 2.89 2.69 -84.1 -0.418 18.60 20.34 04a60798o0473o
60798.193520 -18.650  0.432  -126   54 o  0   0.92 266.37407 -29.31596  6176.78  3883.69 2.39 2.21 -53.3 -0.417 18.76 20.35 04a60798o0480o
60798.198793 -18.576  0.364  -135   49 o  0   1.66 266.37407 -29.31596  6233.13  3960.99 2.42 2.24 -51.0 -0.428 18.66 20.34 04a60798o0491o
60798.206818 -18.871  0.488  -103   50 o  0   1.32 266.37407 -29.31596  6252.40  3846.49 2.39 2.20 -68.1 -0.427 18.64 20.33 04a60798o0508o
60798.962545 -19.782  0.358   -44   16 c  0   1.25 266.37407 -29.31596  6224.62  3932.84 2.34 2.26 -36.6 -0.436 19.11 20.82 03a60799o0568c
60798.965728 -20.509  0.905   -23   21 c  0   1.13 266.37407 -29.31596  6206.63  3897.09 2.40 2.15 -49.7 -0.417 19.06 20.77 03a60799o0575c
60798.969446 -19.588  0.405   -53   22 c  0   1.03 266.37407 -29.31596  6263.43  3974.08 2.33 2.23 -47.3 -0.438 19.30 21.03 03a60799o0583c
60798.978490 -19.725  0.569   -47   27 c  0   1.00 266.37407 -29.31596  6287.14  3860.88 2.38 2.19 -51.2 -0.421 18.89 20.52 03a60799o0603c
60799.982619 -19.783  0.368   -44   16 c  0   1.46 266.37407 -29.31596  1175.11  9611.31 2.62 2.25 -46.5 -0.429 19.43 21.07 03a60800o0622c
60799.984449 -19.424  0.234   -62   14 c  0   2.31 266.37407 -29.31596  1155.69  9571.23 2.65 2.26 -39.4 -0.435 19.45 21.07 03a60800o0626c
60799.987704 -19.453  0.206   -60   12 c  0   3.20 266.37407 -29.31596  1216.24  9651.84 2.62 2.25 -43.1 -0.433 19.41 21.07 03a60800o0633c
60799.993144 -19.267  0.214   -71   15 c  0   2.03 266.37407 -29.31596  1241.48  9534.52 2.63 2.23 -42.5 -0.434 19.46 21.06 03a60800o0645c
60801.226962 -18.745  0.297  -115   34 o  0   3.17 266.37407 -29.31596  1265.24  9743.21 2.73 1.94 -75.8 -0.397 18.79 20.21 04a60801o0590o
60801.229862 -18.539  0.188  -140   26 o  0   4.04 266.37407 -29.31596  1246.29  9703.55 2.68 1.93 -75.4 -0.401 18.79 20.24 04a60801o0596o
60801.233046 -18.592  0.308  -133   41 o  0   2.77 266.37407 -29.31596  1305.71  9783.04 2.76 1.95 -74.9 -0.400 18.76 20.28 04a60801o0603o
60801.264655 -18.620  0.203  -130   26 o  0   5.71 266.37407 -29.31596  1322.91  9668.92 2.78 2.02 -76.9 -0.401 18.76 20.42 04a60801o0667o
60802.253250 -18.668  0.272  -124   34 o  0   4.76 266.37407 -29.31596  9548.23  5519.15 2.37 2.16 -25.3 -0.448 18.33 20.54 04a60802o0639o
60802.255990 -18.922  0.401   -98   39 o  0   2.11 266.37407 -29.31596  9527.15  5481.49 2.42 2.20 -33.4 -0.444 18.28 20.55 04a60802o0645o
60802.259607 -18.864  0.342  -103   35 o  0   4.30 266.37407 -29.31596  9586.84  5557.97 2.40 2.17 -32.0 -0.444 18.23 20.57 04a60802o0653o
60802.265064 -18.482  0.216  -147   32 o  0   5.86 266.37407 -29.31596  9605.67  5441.90 2.44 2.21 -30.7 -0.432 18.19 20.56 04a60802o0665o
60802.981839 -19.560  0.568   -54   31 o  0   1.80 266.37407 -29.31596  9535.34  5595.15 2.26 1.95 -54.3 -0.427 18.39 20.14 03a60803o0630o
60802.983654 -19.379  0.530   -64   34 o  0   2.35 266.37407 -29.31596  9516.16  5556.97 2.25 1.94 -55.9 -0.434 18.41 20.13 03a60803o0634o
60802.986823 -19.650  0.607   -50   30 o  0   4.64 266.37407 -29.31596  9574.27  5634.46 2.25 1.94 -55.7 -0.438 18.34 20.15 03a60803o0641o
60802.992243 -18.973  0.192   -94   18 o  0   8.46 266.37407 -29.31596  9599.57  5518.88 2.27 1.96 -55.9 -0.419 18.38 20.16 03a60803o0653o
60803.933796 -18.879  0.363  -102   37 o  0   3.69 266.37407 -29.31596  7121.57  9452.03 2.52 2.07 -42.3 -0.442 18.54 19.79 03a60804o0528o
60803.936077 -18.540  0.206  -139   29 o  0   3.94 266.37407 -29.31596  7101.95  9412.66 2.57 2.11 -41.8 -0.451 18.49 19.81 03a60804o0533o
60803.960751 -18.581  0.244  -134   33 o  0   3.35 266.37407 -29.31596  7159.79  9490.46 2.61 2.19 -45.7 -0.429 18.57 19.85 03a60804o0584o
60803.963978 -18.797  0.339  -110   37 o  0   3.60 266.37407 -29.31596  7183.53  9375.23 2.54 2.10 -42.0 -0.446 18.57 19.87 03a60804o0591o
60805.230098 -18.772  0.262  -112   30 o  0   5.40 266.37407 -29.31596  7228.61  9440.49 2.65 2.06 -72.5 -0.437 18.22 19.73 04a60805o0566o
60805.232868 -18.335  0.294  -168   50 o  0   1.71 266.37407 -29.31596  7207.07  9402.53 2.62 2.07 -73.6 -0.438 18.18 19.73 04a60805o0572o
60805.239359 -19.273  0.677   -71   48 o  0   1.34 266.37407 -29.31596  7263.51  9480.89 2.54 2.08 -73.0 -0.434 18.23 19.66 04a60805o0585o
60805.244932 -18.712  0.431  -119   51 o  0   1.76 266.37407 -29.31596  7281.52  9364.46 2.57 2.08 -71.1 -0.430 18.21 19.75 04a60805o0597o
60806.204001 -18.305  0.244  -173   42 o  0   3.76 266.37407 -29.31596  5666.46  5767.88 2.57 2.18 -67.1 -0.432 18.21 18.99 04a60806o0558o
60806.205815 -18.072  0.213  -214   46 o  0   2.14 266.37407 -29.31596  5645.56  5729.64 2.55 2.16 -58.1 -0.429 18.21 19.01 04a60806o0562o
60806.208543 -18.447  0.261  -152   40 o  0   3.03 266.37407 -29.31596  5703.69  5807.18 2.61 2.22 -68.0 -0.438 18.23 19.03 04a60806o0568o
60806.213714 -19.820  1.310   -43   56 o  0   1.86 266.37407 -29.31596  5723.71  5692.29 2.47 2.11 -72.0 -0.440 18.27 19.04 04a60806o0578o
60806.946151 -18.013  0.196  -226   44 o  0   2.29 266.37407 -29.31596  5656.39  5762.50 2.40 2.11 -44.6 -0.414 18.43 18.93 03a60807o0558o
60806.949112 -18.757  0.339  -114   39 o  0   1.45 266.37407 -29.31596  5638.32  5722.97 2.31 2.02 -47.3 -0.420 18.46 18.96 03a60807o0564o
60806.954169 -17.361  0.109  -413   45 o  0   5.02 266.37407 -29.31596  5695.71  5801.70 2.44 2.18 -42.6 -0.415 18.43 18.93 03a60807o0575o
60806.967138 -18.867  0.365  -103   38 o  0   1.53 266.37407 -29.31596  5723.23  5681.89 2.29 2.04 -43.8 -0.420 18.36 18.82 03a60807o0601o
60807.954006 -18.544  0.296  -139   41 o  0   1.71 266.37407 -29.31596  9995.35  1813.95 2.25 1.94 -50.4 -0.447 18.00 18.34 03a60808o0576o
60807.957254 -18.758  0.361  -114   41 o  0   3.16 266.37407 -29.31596  9976.69  1775.47 2.29 2.03 -47.4 -0.432 17.98 18.30 03a60808o0583o
60807.962752 -18.718  0.456  -118   54 o  0   1.38 266.37407 -29.31596 10035.37  1853.63 2.21 1.94 -49.0 -0.436 17.83 17.91 03a60808o0595o
60807.970121 -18.388  0.430  -160   69 o  0   2.05 266.37407 -29.31596 10057.85  1736.48 2.35 1.98 -53.6 -0.437 17.65 17.62 03a60808o0609o
60817.209148 -20.005  0.522   -36   19 c  0   1.18 266.37407 -29.31596  1696.02  7410.01 2.45 2.07 -77.2 -0.378 19.25 21.00 04a60817o0559c
60817.210955 -19.872  0.389   -41   16 c  0   0.90 266.37407 -29.31596  1678.70  7370.81 2.49 2.05 -80.7 -0.379 19.28 21.00 04a60817o0563c
60817.214236 -20.638  0.854   -20   17 c  0   0.68 266.37407 -29.31596  1736.74  7449.87 2.52 2.01 -80.4 -0.378 19.27 20.99 04a60817o0570c
60817.240591 -19.974  0.494   -37   18 c  0   0.93 266.37407 -29.31596  1752.10  7335.67 2.54 2.04 -79.2 -0.373 19.21 20.93 04a60817o0624c
60818.227041 -19.917  0.387   -39   15 c  0   2.11 266.37407 -29.31596  8108.44  3812.97 2.57 2.27 -27.4 -0.376 19.05 21.04 04a60818o0603c
60818.228883 -19.656  0.263   -50   13 c  0   2.98 266.37407 -29.31596  8088.17  3774.95 2.56 2.24 -26.2 -0.375 19.10 21.04 04a60818o0607c
60818.231634 -20.059  0.403   -34   14 c  0   2.03 266.37407 -29.31596  8146.86  3851.65 2.53 2.24 -30.1 -0.372 19.12 21.04 04a60818o0613c
60818.258597 -19.887  0.363   -40   15 c  0   1.51 266.37407 -29.31596  8165.62  3738.73 2.53 2.20 -22.6 -0.375 19.09 20.99 04a60818o0670c
60818.956546 -18.683  0.177  -122   22 o  0  11.08 266.37407 -29.31596  8151.44  3858.96 2.57 2.24 -16.0 -0.444 18.83 20.85 03a60819o0593o
60818.958799 -17.214  0.050  -472   24 o  0  15.47 266.37407 -29.31596  8133.16  3820.59 3.10 2.36  -5.2 -0.433 18.71 20.81 03a60819o0598o
60818.962431 -17.836  0.084  -266   22 o  0  11.02 266.37407 -29.31596  8191.78  3897.70 2.80 2.39 -10.6 -0.440 18.71 20.82 03a60819o0606o
60818.967753 -19.061  0.249   -86   22 o  0   7.94 266.37407 -29.31596  8215.89  3780.54 2.23 1.99 -55.4 -0.480 18.93 20.78 03a60819o0617o
60819.937229 -18.477  0.118  -148   17 o  0  12.75 266.37407 -29.31596  3169.30  9574.18 2.75 2.31 -41.6 -0.430 19.05 20.72 03a60820o0552o
60819.940579 -18.498  0.168  -145   24 o  0   6.40 266.37407 -29.31596  3151.19  9533.26 2.60 2.23 -42.7 -0.427 19.12 20.70 03a60820o0559o
60819.944213 -18.703  0.168  -120   20 o  0   7.98 266.37407 -29.31596  3211.16  9613.51 2.59 2.23 -42.1 -0.432 19.16 20.68 03a60820o0567o
60819.950670 -17.675  0.068  -309   21 o  0  14.27 266.37407 -29.31596  3235.50  9497.87 2.66 2.27 -42.4 -0.427 19.06 20.65 03a60820o0581o
60821.299059 -19.167  0.196   -78   15 c  0   3.00 266.37407 -29.31596  7313.69   902.07 2.56 2.36 -23.8 -0.383 19.20 20.98 04a60821o0569c
60821.301815 -19.918  0.379   -39   15 c  0   1.44 266.37407 -29.31596  7334.03   941.52 2.54 2.33 -20.2 -0.388 19.23 20.96 04a60821o0575c
60821.307853 -19.921  0.355   -39   14 c  0   1.83 266.37407 -29.31596  7273.05   862.73 2.60 2.41 -22.9 -0.379 19.20 20.94 04a60821o0588c
60821.318012 -20.012  0.380   -36   14 c  0   2.69 266.37407 -29.31596  7251.23   980.14 2.55 2.33 -20.8 -0.388 19.11 20.81 04a60821o0610c
60822.935748 -18.614  0.173  -130   22 o  0   8.21 266.37407 -29.31596  5150.17  9522.02 2.60 2.24 -43.3 -0.430 19.04 20.83 03a60823o0552o
60822.937592 -18.439  0.135  -153   21 o  0   9.49 266.37407 -29.31596  5130.83  9483.04 2.61 2.25 -42.3 -0.429 19.12 20.84 03a60823o0556o
60822.940886 -18.774  0.153  -112   17 o  0  10.62 266.37407 -29.31596  5190.91  9562.42 2.57 2.22 -40.7 -0.438 19.11 20.85 03a60823o0563o
60822.946338 -18.546  0.124  -139   17 o  0  17.15 266.37407 -29.31596  5212.40  9446.82 2.59 2.23 -45.9 -0.426 19.01 20.86 03a60823o0575o
60825.329536 -19.927  0.948   -39   37 c  0   0.96 266.37407 -29.31596   845.88  3095.91 2.72 2.11  39.5 -0.356 18.12 19.69 04a60825o0126c
60825.333471 -20.025  0.942   -36   33 c  0   0.94 266.37407 -29.31596   867.36  3134.62 2.66 2.05  41.2 -0.365 18.15 19.69 04a60825o0134c
60825.338776 -21.250  2.618   -12   30 c  0   1.12 266.37407 -29.31596   810.94  3061.03 2.54 2.12  40.5 -0.375 18.21 19.87 04a60825o0145c
60825.352212 -19.960  0.918   -38   35 c  0   0.65 266.37407 -29.31596   790.53  3176.85 2.59 2.10  40.2 -0.358 18.29 19.86 04a60825o0173c
60826.258721 -19.960  0.517   -38   20 c  0   1.65 266.37407 -29.31596  8557.04  8865.16 2.77 2.32 -55.2 -0.375 18.87 20.69 04a60826o0547c
